STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
276120,99999, 19370621,   67.5, 4, 9999.9, 0, 1021.2, 4, 9999.9, 0,   6.2, 4,   5.2, 4,   8.9, 999.9,   77.0 ,  54.0 , 0.00I,999.9, 000000,
276120,99999, 19370622,   70.3, 4, 9999.9, 0, 1020.6, 4, 9999.9, 0,   5.3, 4,   3.8, 4,   5.1, 999.9,   81.0 ,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370623,   73.5, 4, 9999.9, 0, 1018.6, 4, 9999.9, 0,   4.3, 4,   2.5, 4,   5.1, 999.9,   82.0 ,  61.0 , 0.00I,999.9, 000000,
276120,99999, 19370624,   72.7, 4, 9999.9, 0, 1015.6, 4, 9999.9, 0,   4.3, 4,   2.5, 4,   5.1, 999.9,   81.0*,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370625,   75.2, 4, 9999.9, 0, 1014.2, 4, 9999.9, 0,   6.2, 4,   3.5, 4,   8.9, 999.9,   88.0 ,  61.0 , 0.00I,999.9, 000000,
276120,99999, 19370626,   77.2, 4, 9999.9, 0, 1011.2, 4, 9999.9, 0,   5.3, 4,   8.3, 4,  13.0, 999.9,   88.0 ,  63.0 , 0.00I,999.9, 000000,
276120,99999, 19370627,   74.0, 4, 9999.9, 0, 1011.5, 4, 9999.9, 0,   6.2, 4,   6.2, 4,   8.9, 999.9,   82.0*,  63.0*, 0.00I,999.9, 000000,
276120,99999, 19370628,   75.2, 4, 9999.9, 0, 1014.2, 4, 9999.9, 0,   6.2, 4,   6.8, 4,  13.0, 999.9,   86.0 ,  59.0 , 0.00I,999.9, 000000,
276120,99999, 19370629,   77.0, 4, 9999.9, 0, 1018.2, 4, 9999.9, 0,   5.3, 4,   6.2, 4,   8.9, 999.9,   90.0 ,  61.0 , 0.00I,999.9, 000010,
276120,99999, 19370630,   75.2, 4, 9999.9, 0, 1018.8, 4, 9999.9, 0,   4.3, 4,   9.0, 4,  13.0, 999.9,   90.0 ,  68.0 , 0.00I,999.9, 000000,
276120,99999, 19370701,   76.5, 4, 9999.9, 0, 1017.0, 4, 9999.9, 0,   5.3, 4,   7.2, 4,   8.9, 999.9,   84.0 ,  66.0 , 0.00I,999.9, 000000,
276120,99999, 19370702,   73.3, 4, 9999.9, 0, 1015.4, 4, 9999.9, 0,   6.8, 4,   5.2, 4,   8.9, 999.9,   88.0 ,  63.0 , 0.00I,999.9, 000000,
276120,99999, 19370703,   66.2, 4, 9999.9, 0, 1014.0, 4, 9999.9, 0,   5.0, 4,   7.0, 4,   8.9, 999.9,   75.0 ,  57.0*,99.99 ,999.9, 010000,
276120,99999, 19370704,   59.5, 4, 9999.9, 0, 1009.0, 4, 9999.9, 0,   5.3, 4,   6.0, 4,   8.9, 999.9,   70.0 ,  52.0 , 0.00I,999.9, 000010,
276120,99999, 19370705,   54.5, 4, 9999.9, 0,  998.8, 4, 9999.9, 0,   3.4, 4,   8.2, 4,  13.0, 999.9,   61.0 ,  50.0*,99.99 ,999.9, 010000,
276120,99999, 19370706,   55.8, 4, 9999.9, 0,  997.6, 4, 9999.9, 0,   1.9, 4,   7.0, 4,   8.9, 999.9,   61.0 ,  50.0 ,99.99 ,999.9, 010000,
276120,99999, 19370707,   57.7, 4, 9999.9, 0,  999.6, 4, 9999.9, 0,   4.3, 4,  10.2, 4,  18.1, 999.9,   64.0 ,  54.0*, 0.00I,999.9, 000000,
276120,99999, 19370708,   60.8, 4, 9999.9, 0, 1003.6, 4, 9999.9, 0,   5.3, 4,   7.0, 4,   8.9, 999.9,   66.0*,  52.0 , 0.00I,999.9, 000000,
276120,99999, 19370709,   65.0, 4, 9999.9, 0, 1001.8, 4, 9999.9, 0,   6.2, 4,   6.2, 4,   8.9, 999.9,   75.0 ,  57.0*,99.99 ,999.9, 010000,
276120,99999, 19370710,   62.5, 4, 9999.9, 0,  999.2, 4, 9999.9, 0,   5.3, 4,   6.2, 4,   8.9, 999.9,   70.0 ,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370711,   65.0, 4, 9999.9, 0, 1000.5, 4, 9999.9, 0,   6.2, 4,   5.2, 4,   8.9, 999.9,   72.0 ,  55.0 , 0.00I,999.9, 000000,
276120,99999, 19370712,   65.5, 4, 9999.9, 0, 1005.4, 4, 9999.9, 0,   4.0, 4,   3.0, 4,   5.1, 999.9,   75.0 ,  55.0 , 0.00I,999.9, 000000,
276120,99999, 19370713,   66.7, 4, 9999.9, 0, 1006.1, 4, 9999.9, 0,   2.5, 4,   7.0, 4,   8.9, 999.9,   73.0 ,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370714,   64.0, 4, 9999.9, 0, 1000.8, 4, 9999.9, 0,   4.0, 4,   5.1, 4,   5.1, 999.9,   73.0 ,  57.0*, 0.00I,999.9, 000000,
276120,99999, 19370715,   58.3, 4, 9999.9, 0, 1003.1, 4, 9999.9, 0,   5.3, 4,   6.3, 4,  13.0, 999.9,   66.0 ,  55.0 ,99.99 ,999.9, 010000,
276120,99999, 19370716,   60.5, 4, 9999.9, 0, 1009.7, 4, 9999.9, 0,   6.2, 4,   5.2, 4,   8.9, 999.9,   68.0 ,  54.0 , 0.00I,999.9, 000000,
276120,99999, 19370717,   57.5, 4, 9999.9, 0, 1010.1, 4, 9999.9, 0,   3.4, 4,  10.0, 4,  13.0, 999.9,   63.0 ,  54.0 ,99.99 ,999.9, 010000,
276120,99999, 19370718,   60.8, 4, 9999.9, 0, 1009.2, 4, 9999.9, 0,   1.9, 4,   4.3, 4,   5.1, 999.9,   70.0 ,  57.0 , 0.00I,999.9, 100000,
276120,99999, 19370719,   65.5, 4, 9999.9, 0, 1014.2, 4, 9999.9, 0,   4.3, 4,   6.0, 4,   8.9, 999.9,   72.0 ,  55.0 , 0.00I,999.9, 000000,
276120,99999, 19370720,   69.3, 4, 9999.9, 0, 1018.9, 4, 9999.9, 0,   4.3, 4,   2.2, 4,   5.1, 999.9,   79.0 ,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370721,   73.0, 4, 9999.9, 0, 1017.7, 4, 9999.9, 0,   4.3, 4,   2.2, 4,   5.1, 999.9,   81.0 ,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370722,   71.0, 4, 9999.9, 0, 1011.8, 4, 9999.9, 0,   5.3, 4,   3.0, 4,   5.1, 999.9,   82.0 ,  61.0 , 0.00I,999.9, 000000,
276120,99999, 19370724,   61.0, 4, 9999.9, 0, 1000.5, 4, 9999.9, 0,   1.9, 4,   7.0, 4,   8.9, 999.9,   66.0 ,  57.0*,99.99 ,999.9, 010000,
276120,99999, 19370725,   60.3, 4, 9999.9, 0, 1002.9, 4, 9999.9, 0,   4.3, 4,   5.2, 4,   8.9, 999.9,   66.0 ,  57.0 ,99.99 ,999.9, 010000,
276120,99999, 19370726,   68.8, 4, 9999.9, 0, 1008.3, 4, 9999.9, 0,   4.3, 4,   3.8, 4,   5.1, 999.9,   79.0 ,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370727,   69.3, 4, 9999.9, 0, 1006.1, 4, 9999.9, 0,   4.0, 4,   4.5, 4,  13.0, 999.9,   77.0*,  64.0 , 0.00I,999.9, 100000,
276120,99999, 19370728,   66.2, 4, 9999.9, 0, 1004.8, 4, 9999.9, 0,   3.4, 4,   5.2, 4,   8.9, 999.9,   77.0 ,  59.0 , 0.00I,999.9, 000000,
276120,99999, 19370729,   64.3, 4, 9999.9, 0, 1005.1, 4, 9999.9, 0,   3.8, 4,   4.0, 4,   8.9, 999.9,   73.0 ,  55.0 , 0.00I,999.9, 000000,
276120,99999, 19370730,   66.5, 4, 9999.9, 0, 1007.2, 4, 9999.9, 0,   3.7, 4,   4.5, 4,   8.9, 999.9,   73.0 ,  57.0 ,99.99 ,999.9, 010000,
276120,99999, 19370731,   65.5, 4, 9999.9, 0, 1012.3, 4, 9999.9, 0,   5.3, 4,   3.0, 4,   5.1, 999.9,   75.0 ,  59.0 , 0.00I,999.9, 000000,
276120,99999, 19370801,   68.0, 4, 9999.9, 0, 1011.1, 4, 9999.9, 0,   2.6, 4,   1.7, 4,   5.1, 999.9,   79.0 ,  57.0 , 0.00I,999.9, 100000,
276120,99999, 19370802,   66.7, 4, 9999.9, 0, 1010.3, 4, 9999.9, 0,   2.2, 4,   3.0, 4,   5.1, 999.9,   77.0 ,  55.0 , 0.00I,999.9, 000000,
276120,99999, 19370803,   65.5, 4, 9999.9, 0, 1015.3, 4, 9999.9, 0,   4.3, 4,   8.0, 4,   8.9, 999.9,   72.0 ,  59.0 , 0.00I,999.9, 000000,
276120,99999, 19370804,   64.3, 4, 9999.9, 0, 1021.6, 4, 9999.9, 0,   5.3, 4,   8.0, 4,  13.0, 999.9,   72.0 ,  55.0*, 0.00I,999.9, 000000,
276120,99999, 19370805,   66.7, 4, 9999.9, 0, 1024.2, 4, 9999.9, 0,   6.2, 4,   8.0, 4,   8.9, 999.9,   75.0 ,  54.0 , 0.00I,999.9, 000000,
276120,99999, 19370806,   71.5, 4, 9999.9, 0, 1024.5, 4, 9999.9, 0,   4.3, 4,   5.2, 4,   8.9, 999.9,   81.0 ,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370807,   71.0, 4, 9999.9, 0, 1020.9, 4, 9999.9, 0,   2.5, 4,   4.5, 4,   8.9, 999.9,   81.0 ,  59.0 , 0.00I,999.9, 000000,
276120,99999, 19370808,   68.0, 4, 9999.9, 0, 1015.7, 4, 9999.9, 0,   2.5, 4,   5.4, 4,   8.9, 999.9,   75.0 ,  59.0 ,99.99 ,999.9, 010000,
276120,99999, 19370809,   67.7, 4, 9999.9, 0, 1011.9, 4, 9999.9, 0,   4.3, 4,  11.8, 4,  23.9, 999.9,   77.0 ,  59.0 ,99.99 ,999.9, 010000,
276120,99999, 19370810,   71.0, 4, 9999.9, 0, 1007.9, 4, 9999.9, 0,   5.3, 4,   7.0, 4,   8.9, 999.9,   81.0 ,  61.0 , 0.00I,999.9, 000000,
276120,99999, 19370811,   72.5, 4, 9999.9, 0, 1008.0, 4, 9999.9, 0,   3.4, 4,   6.2, 4,   8.9, 999.9,   81.0 ,  64.0 , 0.00I,999.9, 000000,
276120,99999, 19370812,   73.0, 4, 9999.9, 0, 1008.9, 4, 9999.9, 0,   3.4, 4,   3.5, 4,   5.1, 999.9,   81.0 ,  63.0 , 0.00I,999.9, 000000,
276120,99999, 19370813,   71.5, 4, 9999.9, 0, 1010.4, 4, 9999.9, 0,   4.3, 4,   5.2, 4,   8.9, 999.9,   79.0 ,  63.0 , 0.00I,999.9, 000000,
276120,99999, 19370814,   70.3, 4, 9999.9, 0, 1012.0, 4, 9999.9, 0,   4.3, 4,   3.5, 4,   5.1, 999.9,   79.0 ,  61.0 , 0.00I,999.9, 000000,
276120,99999, 19370815,   72.0, 4, 9999.9, 0, 1011.5, 4, 9999.9, 0,   2.2, 4,   2.2, 4,   5.1, 999.9,   79.0*,  61.0 , 0.00I,999.9, 000000,
276120,99999, 19370816,   73.0, 4, 9999.9, 0, 1012.4, 4, 9999.9, 0,   2.2, 4,   6.0, 4,   8.9, 999.9,   82.0 ,  64.0 , 0.00I,999.9, 000000,
276120,99999, 19370817,   66.0, 4, 9999.9, 0, 1015.8, 4, 9999.9, 0,   5.3, 4,   4.5, 4,   8.9, 999.9,   75.0 ,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370818,   63.5, 4, 9999.9, 0, 1018.2, 4, 9999.9, 0,   2.5, 4,   6.2, 4,   8.9, 999.9,   73.0 ,  55.0 , 0.00I,999.9, 000000,
276120,99999, 19370819,   64.0, 4, 9999.9, 0, 1017.0, 4, 9999.9, 0,   5.3, 4,   8.0, 4,   8.9, 999.9,   70.0 ,  59.0 , 0.00I,999.9, 000000,
276120,99999, 19370820,   61.5, 4, 9999.9, 0, 1013.3, 4, 9999.9, 0,   2.2, 4,   8.0, 4,   8.9, 999.9,   63.0 ,  55.0 ,99.99 ,999.9, 010000,
276120,99999, 19370821,   61.0, 4, 9999.9, 0, 1011.0, 4, 9999.9, 0,   1.0, 4,   8.0, 4,   8.9, 999.9, 9999.9 ,9999.9 ,99.99 ,999.9, 010000,
276120,99999, 19370822,   61.5, 4, 9999.9, 0, 1009.9, 4, 9999.9, 0,   3.1, 4,   7.0, 4,   8.9, 999.9,   63.0 ,  57.0 ,99.99 ,999.9, 010000,
276120,99999, 19370823,   63.5, 4, 9999.9, 0, 1008.6, 4, 9999.9, 0,   3.0, 4,   4.3, 4,   5.1, 999.9,   72.0 ,  61.0*,99.99 ,999.9, 010010,
276120,99999, 19370824,   65.5, 4, 9999.9, 0, 1011.6, 4, 9999.9, 0,   4.3, 4,   5.2, 4,   8.9, 999.9,   72.0 ,  59.0 , 0.00I,999.9, 000000,
276120,99999, 19370825,   61.7, 4, 9999.9, 0, 1017.0, 4, 9999.9, 0,   3.1, 4,   6.2, 4,   8.9, 999.9,   70.0 ,  54.0*, 0.00I,999.9, 000000,
276120,99999, 19370826,   57.7, 4, 9999.9, 0, 1018.7, 4, 9999.9, 0,   2.5, 4,   6.0, 4,   8.9, 999.9,   68.0 ,  50.0*, 0.00I,999.9, 000000,
276120,99999, 19370827,   55.5, 4, 9999.9, 0, 1023.8, 4, 9999.9, 0,   3.4, 4,   6.0, 4,   8.9, 999.9,   64.0 ,  45.0 , 0.00I,999.9, 000000,
276120,99999, 19370828,   56.5, 4, 9999.9, 0, 1029.2, 4, 9999.9, 0,   4.3, 4,   6.0, 4,   8.9, 999.9,   63.0 ,  45.0 , 0.00I,999.9, 000000,
276120,99999, 19370829,   59.8, 4, 9999.9, 0, 1027.6, 4, 9999.9, 0,   2.5, 4,   7.5, 4,  18.1, 999.9,   68.0 ,  50.0 , 0.00I,999.9, 000000,
276120,99999, 19370830,   61.5, 4, 9999.9, 0, 1022.9, 4, 9999.9, 0,   1.9, 4,   3.5, 4,   5.1, 999.9,   72.0 ,  50.0 , 0.00I,999.9, 000000,
276120,99999, 19370831,   61.7, 4, 9999.9, 0, 1017.0, 4, 9999.9, 0,   1.6, 4,   3.5, 4,   5.1, 999.9,   73.0 ,  50.0 , 0.00I,999.9, 000000,
276120,99999, 19370901,   62.7, 4, 9999.9, 0, 1012.0, 4, 9999.9, 0,   3.1, 4,   3.5, 4,   5.1, 999.9,   73.0 ,  57.0 ,99.99 ,999.9, 010000,
276120,99999, 19370902,   54.5, 4, 9999.9, 0, 1019.3, 4, 9999.9, 0,   4.0, 4,   5.7, 4,   8.9, 999.9,   63.0 ,  46.0*, 0.00I,999.9, 000000,
276120,99999, 19370903,   58.7, 4, 9999.9, 0, 1016.9, 4, 9999.9, 0,   6.2, 4,   8.2, 4,  13.0, 999.9,   68.0 ,  46.0 ,99.99 ,999.9, 010000,
276120,99999, 19370904,   56.0, 4, 9999.9, 0, 1018.3, 4, 9999.9, 0,   5.3, 4,   6.8, 4,  13.0, 999.9,   64.0 ,  46.0*, 0.00I,999.9, 000000,
276120,99999, 19370905,   54.2, 4, 9999.9, 0, 1019.6, 4, 9999.9, 0,   2.2, 4,   3.0, 4,   5.1, 999.9,   61.0 ,  46.0 ,99.99 ,999.9, 010000,
276120,99999, 19370907,   54.8, 4, 9999.9, 0, 1015.6, 4, 9999.9, 0,   2.6, 4,   4.3, 4,   5.1, 999.9,   59.0 ,  32.0 ,99.99 ,999.9, 010000,
276120,99999, 19370908,   58.5, 4, 9999.9, 0, 1009.2, 4, 9999.9, 0,   4.3, 4,   6.2, 4,   8.9, 999.9,   68.0 ,  52.0 , 0.00I,999.9, 000000,
276120,99999, 19370909,   54.3, 4, 9999.9, 0, 1006.7, 4, 9999.9, 0,   3.1, 4,   4.8, 4,   8.9, 999.9,   64.0 ,  46.0*, 0.00I,999.9, 000000,
276120,99999, 19370910,   57.2, 4, 9999.9, 0, 1007.6, 4, 9999.9, 0,   2.5, 4,   5.5, 4,  13.0, 999.9,   68.0 ,  43.0 ,99.99 ,999.9, 010000,
276120,99999, 19370911,   53.7, 4, 9999.9, 0, 1011.7, 4, 9999.9, 0,   3.1, 4,   1.0, 4,   1.9, 999.9,   57.0 ,  52.0 ,99.99 ,999.9, 010000,
276120,99999, 19370912,   59.5, 4, 9999.9, 0, 1016.2, 4, 9999.9, 0,   2.0, 4,   2.2, 4,   5.1, 999.9,   68.0 ,  48.0 , 0.00I,999.9, 100000,
276120,99999, 19370913,   65.3, 4, 9999.9, 0, 1011.7, 4, 9999.9, 0,   2.0, 4,   8.0, 4,   8.9, 999.9,   75.0 ,  57.0 , 0.00I,999.9, 000000,
276120,99999, 19370914,   64.5, 4, 9999.9, 0, 1007.8, 4, 9999.9, 0,   2.2, 4,   9.0, 4,  13.0, 999.9,   79.0 ,  54.0*,99.99 ,999.9, 010000,
276120,99999, 19370915,   55.5, 4, 9999.9, 0, 1014.7, 4, 9999.9, 0,   5.3, 4,   5.2, 4,   8.9, 999.9,   64.0 ,  48.0 , 0.00I,999.9, 000000,
276120,99999, 19370916,   57.7, 4, 9999.9, 0, 1014.8, 4, 9999.9, 0,   3.4, 4,   5.1, 4,   5.1, 999.9,   64.0 ,  50.0 ,99.99 ,999.9, 010000,
276120,99999, 19370917,   59.8, 4, 9999.9, 0, 1018.3, 4, 9999.9, 0,   0.9, 4,   1.0, 4,   1.9, 999.9,   68.0 ,  55.0 , 0.00I,999.9, 100000,
276120,99999, 19370918,   61.2, 4, 9999.9, 0, 1019.8, 4, 9999.9, 0,   2.9, 4,   4.8, 4,   8.9, 999.9,   72.0 ,  50.0 , 0.00I,999.9, 100000,
276120,99999, 19370919,   64.3, 4, 9999.9, 0, 1017.7, 4, 9999.9, 0,   4.3, 4,   5.4, 4,   8.9, 999.9,   77.0 ,  54.0 , 0.00I,999.9, 000000,
276120,99999, 19370920,   67.2, 4, 9999.9, 0, 1018.4, 4, 9999.9, 0,   4.3, 4,   4.3, 4,   5.1, 999.9,   77.0 ,  59.0 , 0.00I,999.9, 000000,
276120,99999, 19370921,   68.0, 4, 9999.9, 0, 1015.5, 4, 9999.9, 0,   2.0, 4,   5.2, 4,   8.9, 999.9,   79.0 ,  55.0 , 0.00I,999.9, 000000,
276120,99999, 19370922,   58.0, 4, 9999.9, 0, 1017.4, 4, 9999.9, 0,   5.3, 4,   3.2, 4,   8.9, 999.9,   70.0 ,  46.0*, 0.00I,999.9, 000000,
276120,99999, 19370923,   54.3, 4, 9999.9, 0, 1019.4, 4, 9999.9, 0,   2.5, 4,   3.2, 4,   8.9, 999.9,   66.0 ,  45.0 , 0.00I,999.9, 000000,
276120,99999, 19370924,   54.8, 4, 9999.9, 0, 1021.8, 4, 9999.9, 0,   1.3, 4,   1.0, 4,   1.9, 999.9,   64.0 ,  43.0 , 0.00I,999.9, 100000,
276120,99999, 19370925,   58.2, 4, 9999.9, 0, 1020.1, 4, 9999.9, 0,   4.3, 4,   3.2, 4,   8.9, 999.9,   68.0 ,  50.0 , 0.00I,999.9, 000000,
276120,99999, 19370926,   55.8, 4, 9999.9, 0, 1020.5, 4, 9999.9, 0,   2.5, 4,   4.0, 4,   8.9, 999.9,   64.0 ,  52.0*, 0.00I,999.9, 000000,
276120,99999, 19370927,   50.0, 4, 9999.9, 0, 1026.4, 4, 9999.9, 0,   4.3, 4,   4.3, 4,   5.1, 999.9,   59.0 ,  45.0*, 0.00I,999.9, 000000,
276120,99999, 19370928,   48.2, 4, 9999.9, 0, 1028.1, 4, 9999.9, 0,   2.5, 4,   6.0, 4,   8.9, 999.9,   57.0 ,  39.0 , 0.00I,999.9, 000000,
276120,99999, 19370929,   45.0, 4, 9999.9, 0, 1021.6, 4, 9999.9, 0,   2.5, 4,   4.3, 4,   5.1, 999.9,   54.0 ,  39.0 , 0.00I,999.9, 000000,
276120,99999, 19370930,   45.5, 4, 9999.9, 0, 1015.9, 4, 9999.9, 0,   2.5, 4,   5.2, 4,   8.9, 999.9,   54.0 ,  39.0 , 0.00I,999.9, 000000,
276120,99999, 19371001,   43.5, 4, 9999.9, 0, 1016.3, 4, 9999.9, 0,   1.4, 4,   3.5, 4,   5.1, 999.9,   45.0*,  41.0 ,99.99 ,999.9, 010000,
276120,99999, 19371002,   44.0, 4, 9999.9, 0, 1020.0, 4, 9999.9, 0,   2.6, 4,   5.2, 4,   8.9, 999.9,   46.0 ,  41.0 ,99.99 ,999.9, 010000,
276120,99999, 19371003,   48.2, 4, 9999.9, 0, 1019.1, 4, 9999.9, 0,   2.0, 4,   5.2, 4,   8.9, 999.9,   54.0 ,  43.0 ,99.99 ,999.9, 010000,
276120,99999, 19371005,   49.5, 4, 9999.9, 0, 1025.6, 4, 9999.9, 0,   2.5, 4,   2.2, 4,   5.1, 999.9,   55.0 ,  46.0 , 0.00I,999.9, 000000,
276120,99999, 19371006,   49.2, 4, 9999.9, 0, 1026.6, 4, 9999.9, 0,   2.5, 4,   3.5, 4,   5.1, 999.9,   63.0 ,  43.0 , 0.00I,999.9, 000000,
276120,99999, 19371007,   47.3, 4, 9999.9, 0, 1028.1, 4, 9999.9, 0,   1.4, 4,   5.1, 4,   5.1, 999.9,   59.0 ,  39.0 , 0.00I,999.9, 000000,
276120,99999, 19371008,   47.3, 4, 9999.9, 0, 1021.0, 4, 9999.9, 0,   1.9, 4,   5.2, 4,   8.9, 999.9,   55.0 ,  39.0 ,99.99 ,999.9, 010000,
276120,99999, 19371009,   46.5, 4, 9999.9, 0, 1017.8, 4, 9999.9, 0,   5.3, 4,   7.2, 4,   8.9, 999.9,   54.0 ,  41.0*, 0.00I,999.9, 000000,
276120,99999, 19371010,   47.3, 4, 9999.9, 0, 1015.8, 4, 9999.9, 0,   3.4, 4,   3.5, 4,   5.1, 999.9,   52.0 ,  41.0 ,99.99 ,999.9, 010000,
276120,99999, 19371011,   48.7, 4, 9999.9, 0, 1005.7, 4, 9999.9, 0,   1.9, 4,   4.5, 4,   8.9, 999.9,   54.0 ,  45.0*,99.99 ,999.9, 010000,
276120,99999, 19371012,   38.8, 4, 9999.9, 0,  998.8, 4, 9999.9, 0,   6.2, 4,   9.0, 4,  13.0, 999.9,   43.0*,  36.0*,99.99 ,999.9, 010000,
276120,99999, 19371013,   34.7, 4, 9999.9, 0, 1005.7, 4, 9999.9, 0,   5.3, 4,   8.0, 4,   8.9, 999.9,   41.0 ,  32.0 ,99.99 ,999.9, 001000,
276120,99999, 19371014,   34.0, 4, 9999.9, 0, 1017.7, 4, 9999.9, 0,   3.4, 4,   7.0, 4,   8.9, 999.9,   37.0 ,  30.0 ,99.99 ,999.9, 001000,
276120,99999, 19371015,   31.5, 4, 9999.9, 0, 1029.2, 4, 9999.9, 0,   4.8, 4,   4.0, 4,   8.9, 999.9,   39.0 ,  25.0*, 0.00I,999.9, 000000,
276120,99999, 19371016,   30.5, 4, 9999.9, 0, 1031.8, 4, 9999.9, 0,   2.0, 4,   3.0, 4,   5.1, 999.9,   39.0 ,  21.0 , 0.00I,999.9, 000000,
276120,99999, 19371017,   36.8, 4, 9999.9, 0, 1021.3, 4, 9999.9, 0,   3.4, 4,  14.5, 4,  18.1, 999.9,   41.0 ,  30.0 ,99.99 ,999.9, 010000,
276120,99999, 19371018,   44.8, 4, 9999.9, 0, 1014.5, 4, 9999.9, 0,   5.3, 4,  21.2, 4,  29.9, 999.9,   48.0 ,  36.0 , 0.00I,999.9, 000000,
276120,99999, 19371019,   44.5, 4, 9999.9, 0, 1013.9, 4, 9999.9, 0,   6.2, 4,  14.5, 4,  18.1, 999.9,   50.0*,  37.0*, 0.00I,999.9, 000000,
276120,99999, 19371020,   36.0, 4, 9999.9, 0, 1024.9, 4, 9999.9, 0,   4.3, 4,   6.8, 4,  13.0, 999.9,   45.0 ,  32.0 , 0.00I,999.9, 000000,
276120,99999, 19371021,   41.7, 4, 9999.9, 0, 1027.3, 4, 9999.9, 0,   2.2, 4,   5.1, 4,   5.1, 999.9,   46.0 ,  32.0 ,99.99 ,999.9, 010000,
276120,99999, 19371022,   44.2, 4, 9999.9, 0, 1025.9, 4, 9999.9, 0,   3.4, 4,   8.0, 4,  13.0, 999.9,   54.0 ,  37.0*, 0.00I,999.9, 000000,
276120,99999, 19371023,   44.0, 4, 9999.9, 0, 1030.2, 4, 9999.9, 0,   2.5, 4,   3.5, 4,   5.1, 999.9,   57.0 ,  36.0 , 0.00I,999.9, 000000,
276120,99999, 19371024,   42.5, 4, 9999.9, 0, 1029.6, 4, 9999.9, 0,   2.5, 4,   9.0, 4,  13.0, 999.9,   48.0 ,  36.0 , 0.00I,999.9, 000000,
276120,99999, 19371025,   47.3, 4, 9999.9, 0, 1027.4, 4, 9999.9, 0,   2.5, 4,   9.0, 4,  13.0, 999.9,   54.0 ,  43.0 , 0.00I,999.9, 000000,
276120,99999, 19371026,   46.3, 4, 9999.9, 0, 1028.9, 4, 9999.9, 0,   4.2, 4,   6.0, 4,   8.9, 999.9,   50.0 ,  45.0 ,99.99 ,999.9, 010000,
276120,99999, 19371027,   47.0, 4, 9999.9, 0, 1029.9, 4, 9999.9, 0,   0.9, 4,   4.3, 4,   5.1, 999.9,   48.0 ,  46.0 ,99.99 ,999.9, 110000,
276120,99999, 19371028,   44.0, 4, 9999.9, 0, 1033.7, 4, 9999.9, 0,   0.7, 4,   4.3, 4,   5.1, 999.9,   52.0 ,  36.0 , 0.00I,999.9, 100000,
276120,99999, 19371029,   37.0, 4, 9999.9, 0, 1032.6, 4, 9999.9, 0,   0.1, 4,   0.5, 4,   1.9, 999.9,   45.0 ,  30.0 , 0.00I,999.9, 100000,
276120,99999, 19371030,   33.8, 4, 9999.9, 0, 1029.1, 4, 9999.9, 0,   0.1, 4,   0.0, 4, 999.9, 999.9,   43.0 ,  28.0 , 0.00I,999.9, 100000,
276120,99999, 19371031,   40.2, 4, 9999.9, 0, 1026.5, 4, 9999.9, 0,   0.8, 4,   2.2, 4,   5.1, 999.9,   46.0 ,  30.0 , 0.00I,999.9, 100000,
276120,99999, 19371101,   43.5, 4, 9999.9, 0, 1027.9, 4, 9999.9, 0,   0.8, 4,   1.7, 4,   5.1, 999.9,   45.0 ,  41.0 , 0.00I,999.9, 000000,
276120,99999, 19371102,   40.7, 4, 9999.9, 0, 1028.4, 4, 9999.9, 0,   1.4, 4,   4.3, 4,   5.1, 999.9,   45.0 ,  34.0*, 0.00I,999.9, 100000,
276120,99999, 19371103,   38.8, 4, 9999.9, 0, 1025.0, 4, 9999.9, 0,   1.4, 4,   6.0, 4,   8.9, 999.9,   43.0 ,  32.0 , 0.00I,999.9, 100000,
276120,99999, 19371104,   38.8, 4, 9999.9, 0, 1025.1, 4, 9999.9, 0,   3.4, 4,   9.0, 4,  13.0, 999.9,   43.0 ,  28.0*,99.99 ,999.9, 010000,
276120,99999, 19371105,   33.2, 4, 9999.9, 0, 1032.4, 4, 9999.9, 0,   4.3, 4,   5.1, 4,   5.1, 999.9,   36.0 ,  25.0 , 0.00I,999.9, 000000,
276120,99999, 19371106,   38.5, 4, 9999.9, 0, 1030.6, 4, 9999.9, 0,   4.8, 4,  10.3, 4,  18.1, 999.9,   41.0 ,  36.0 , 0.00I,999.9, 000000,
276120,99999, 19371107,   41.0, 4, 9999.9, 0, 1026.5, 4, 9999.9, 0,   6.2, 4,  11.0, 4,  13.0, 999.9,   43.0 ,  39.0 , 0.00I,999.9, 000000,
276120,99999, 19371108,   35.2, 4, 9999.9, 0, 1024.6, 4, 9999.9, 0,   3.1, 4,   6.2, 4,   8.9, 999.9,   37.0*,  32.0*,99.99 ,999.9, 010000,
